Year,Gender,Birth-Weight(Grams),AgeMother,Value_LiveBirth
2003,Female,1000-1249,40,1
2003,Female,1000-1249,41,1
2003,Female,1000-1249,42,1
2003,Female,1000-1249,43,0
2003,Female,1000-1249,44,0
2003,Female,1000-1249,40-44,3
2003,Female,1000-1249,45+,0
2003,Female,1000-1249,NS,0
2003,Female,1000-1249,Res Total,74
2003,Female,1000-1249,Non Res Total,3
2003,Female,1000-1249,Grand Total,77
2003,Female,1250-1499,10,0
2003,Female,1250-1499,11,0
2003,Female,1250-1499,12,0
2003,Female,1250-1499,13,0
2003,Female,1250-1499,14,0
2003,Female,1250-1499,14-Oct,0
2003,Female,1250-1499,15,0
2003,Female,1250-1499,16,1
2003,Female,1250-1499,17,3
2003,Female,1250-1499,18,0
2003,Female,1250-1499,19,1
2003,Female,1250-1499,15-19,5
2003,Female,1250-1499,20,2
2003,Female,1250-1499,21,2
2003,Female,1250-1499,22,3
2003,Female,1250-1499,23,1
2003,Female,1250-1499,24,1
2003,Female,1250-1499,20-24,9
2003,Female,1250-1499,25,1
2003,Female,1250-1499,26,4
2003,Female,1250-1499,27,3
2003,Female,1250-1499,28,5
2003,Female,1250-1499,29,5
2003,Female,1250-1499,25-29,18
2003,Female,1250-1499,30,2
2003,Female,1250-1499,31,4
2003,Female,1250-1499,32,6
2003,Female,1250-1499,33,7
2003,Female,1250-1499,34,5
2003,Female,1250-1499,30-34,24
2003,Female,1250-1499,35,1
2003,Female,1250-1499,36,3
2003,Female,1250-1499,37,0
2003,Female,1250-1499,38,2
2003,Female,1250-1499,39,0
2003,Female,1250-1499,35-39,6
2003,Female,1250-1499,40,2
2003,Female,1250-1499,41,2
2003,Female,1250-1499,42,0
2003,Female,1250-1499,43,0
2003,Female,1250-1499,44,0
2003,Female,1250-1499,40-44,4
2003,Female,1250-1499,45+,0
2003,Female,1250-1499,NS,0
2003,Female,1250-1499,Res Total,66
2003,Female,1250-1499,Non Res Total,4
2003,Female,1250-1499,Grand Total,70
2003,Female,"1,500-1,749",10,0
2003,Female,"1,500-1,749",11,0
2003,Female,"1,500-1,749",12,0
2003,Female,"1,500-1,749",13,0
2003,Female,"1,500-1,749",14,0
2003,Female,"1,500-1,749",14-Oct,0
2003,Female,"1,500-1,749",15,0
2003,Female,"1,500-1,749",16,0
2003,Female,"1,500-1,749",17,0
2003,Female,"1,500-1,749",18,0
2003,Female,"1,500-1,749",19,3
2003,Female,"1,500-1,749",15-19,3
2003,Female,"1,500-1,749",20,4
2003,Female,"1,500-1,749",21,3
2003,Female,"1,500-1,749",22,1
2003,Female,"1,500-1,749",23,2
2003,Female,"1,500-1,749",24,4
2003,Female,"1,500-1,749",20-24,14
2003,Female,"1,500-1,749",25,5
2003,Female,"1,500-1,749",26,4
2003,Female,"1,500-1,749",27,10
2003,Female,"1,500-1,749",28,4
2003,Female,"1,500-1,749",29,8
2003,Female,"1,500-1,749",25-29,31
2003,Female,"1,500-1,749",30,9
2003,Female,"1,500-1,749",31,7
2003,Female,"1,500-1,749",32,6
2003,Female,"1,500-1,749",33,6
2003,Female,"1,500-1,749",34,3
2003,Female,"1,500-1,749",30-34,31
2003,Female,"1,500-1,749",35,5
2003,Female,"1,500-1,749",36,4
2003,Female,"1,500-1,749",37,2
2003,Female,"1,500-1,749",38,6
2003,Female,"1,500-1,749",39,6
2003,Female,"1,500-1,749",35-39,23
2003,Female,"1,500-1,749",40,0
2003,Female,"1,500-1,749",41,0
2003,Female,"1,500-1,749",42,0
2003,Female,"1,500-1,749",43,0
2003,Female,"1,500-1,749",44,1
2003,Female,"1,500-1,749",40-44,1
2003,Female,"1,500-1,749",45+,0
2003,Female,"1,500-1,749",NS,0
2003,Female,"1,500-1,749",Res Total,103
2003,Female,"1,500-1,749",Non Res Total,3
2003,Female,"1,500-1,749",Grand Total,106
2003,Female,"1,750-1,999",10,0
2003,Female,"1,750-1,999",11,0
2003,Female,"1,750-1,999",12,0
2003,Female,"1,750-1,999",13,0
2003,Female,"1,750-1,999",14,0
2003,Female,"1,750-1,999",14-Oct,0
2003,Female,"1,750-1,999",15,0
2003,Female,"1,750-1,999",16,0
2003,Female,"1,750-1,999",17,0
2003,Female,"1,750-1,999",18,3
2003,Female,"1,750-1,999",19,4
2003,Female,"1,750-1,999",15-19,7
2003,Female,"1,750-1,999",20,2
2003,Female,"1,750-1,999",21,10
2003,Female,"1,750-1,999",22,12
2003,Female,"1,750-1,999",23,6
2003,Female,"1,750-1,999",24,6
2003,Female,"1,750-1,999",20-24,36
2003,Female,"1,750-1,999",25,8
2003,Female,"1,750-1,999",26,12
2003,Female,"1,750-1,999",27,6
2003,Female,"1,750-1,999",28,11
2003,Female,"1,750-1,999",29,6
2003,Female,"1,750-1,999",25-29,43
2003,Female,"1,750-1,999",30,5
2003,Female,"1,750-1,999",31,6
2003,Female,"1,750-1,999",32,4
2003,Female,"1,750-1,999",33,12
2003,Female,"1,750-1,999",34,9
2003,Female,"1,750-1,999",30-34,36
2003,Female,"1,750-1,999",35,6
2003,Female,"1,750-1,999",36,5
2003,Female,"1,750-1,999",37,1
2003,Female,"1,750-1,999",38,3
2003,Female,"1,750-1,999",39,0
2003,Female,"1,750-1,999",35-39,15
2003,Female,"1,750-1,999",40,3
2003,Female,"1,750-1,999",41,2
2003,Female,"1,750-1,999",42,2
2003,Female,"1,750-1,999",43,0
2003,Female,"1,750-1,999",44,0
2003,Female,"1,750-1,999",40-44,7
2003,Female,"1,750-1,999",45+,0
2003,Female,"1,750-1,999",NS,0
2003,Female,"1,750-1,999",Res Total,144
2003,Female,"1,750-1,999",Non Res Total,7
2003,Female,"1,750-1,999",Grand Total,151
2003,Female,"2,000-2,249",10,0
2003,Female,"2,000-2,249",11,0
2003,Female,"2,000-2,249",12,0
2003,Female,"2,000-2,249",13,0
2003,Female,"2,000-2,249",14,1
2003,Female,"2,000-2,249",14-Oct,1
2003,Female,"2,000-2,249",15,0
2003,Female,"2,000-2,249",16,0
2003,Female,"2,000-2,249",17,3
2003,Female,"2,000-2,249",18,3
2003,Female,"2,000-2,249",19,9
2003,Female,"2,000-2,249",15-19,15
2003,Female,"2,000-2,249",20,11
2003,Female,"2,000-2,249",21,16
2003,Female,"2,000-2,249",22,8
2003,Female,"2,000-2,249",23,12
2003,Female,"2,000-2,249",24,9
2003,Female,"2,000-2,249",20-24,56
2003,Female,"2,000-2,249",25,16
2003,Female,"2,000-2,249",26,7
2003,Female,"2,000-2,249",27,16
2003,Female,"2,000-2,249",28,18
2003,Female,"2,000-2,249",29,14
2003,Female,"2,000-2,249",25-29,71
2003,Female,"2,000-2,249",30,18
2003,Female,"2,000-2,249",31,34
2003,Female,"2,000-2,249",32,17
2003,Female,"2,000-2,249",33,12
2003,Female,"2,000-2,249",34,16
2003,Female,"2,000-2,249",30-34,97
2003,Female,"2,000-2,249",35,10
2003,Female,"2,000-2,249",36,8
2003,Female,"2,000-2,249",37,8
2003,Female,"2,000-2,249",38,6
2003,Female,"2,000-2,249",39,4
2003,Female,"2,000-2,249",35-39,36
2003,Female,"2,000-2,249",40,5
2003,Female,"2,000-2,249",41,3
2003,Female,"2,000-2,249",42,0
2003,Female,"2,000-2,249",43,1
2003,Female,"2,000-2,249",44,1
2003,Female,"2,000-2,249",40-44,10
2003,Female,"2,000-2,249",45+,0
2003,Female,"2,000-2,249",NS,0
2003,Female,"2,000-2,249",Res Total,286
2003,Female,"2,000-2,249",Non Res Total,8
2003,Female,"2,000-2,249",Grand Total,294
2003,Female,"2,250-2,499",10,0
2003,Female,"2,250-2,499",11,0
2003,Female,"2,250-2,499",12,0
2003,Female,"2,250-2,499",13,0
2003,Female,"2,250-2,499",14,0
2003,Female,"2,250-2,499",14-Oct,0
2003,Female,"2,250-2,499",15,1
2003,Female,"2,250-2,499",16,1
2003,Female,"2,250-2,499",17,3
2003,Female,"2,250-2,499",18,4
2003,Female,"2,250-2,499",19,16
2003,Female,"2,250-2,499",15-19,25
2003,Female,"2,250-2,499",20,22
2003,Female,"2,250-2,499",21,23
2003,Female,"2,250-2,499",22,27
2003,Female,"2,250-2,499",23,21
2003,Female,"2,250-2,499",24,30
2003,Female,"2,250-2,499",20-24,123
2003,Female,"2,250-2,499",25,23
2003,Female,"2,250-2,499",26,25
2003,Female,"2,250-2,499",27,40
2003,Female,"2,250-2,499",28,33
2003,Female,"2,250-2,499",29,23
2003,Female,"2,250-2,499",25-29,144
2003,Female,"2,250-2,499",30,37
2003,Female,"2,250-2,499",31,26
2003,Female,"2,250-2,499",32,33
2003,Female,"2,250-2,499",33,16
2003,Female,"2,250-2,499",34,30
2003,Female,"2,250-2,499",30-34,142
2003,Female,"2,250-2,499",35,16
2003,Female,"2,250-2,499",36,15
2003,Female,"2,250-2,499",37,15
2003,Female,"2,250-2,499",38,13
2003,Female,"2,250-2,499",39,9
2003,Female,"2,250-2,499",35-39,68
2003,Female,"2,250-2,499",40,10
2003,Female,"2,250-2,499",41,2
2003,Female,"2,250-2,499",42,3
2003,Female,"2,250-2,499",43,0
2003,Female,"2,250-2,499",44,0
2003,Female,"2,250-2,499",40-44,15
2003,Female,"2,250-2,499",45+,0
2003,Female,"2,250-2,499",NS,0
2003,Female,"2,250-2,499",Res Total,517
2003,Female,"2,250-2,499",Non Res Total,12
2003,Female,"2,250-2,499",Grand Total,529
2003,Female,"2,500-2,749",10,0
2003,Female,"2,500-2,749",11,0
2003,Female,"2,500-2,749",12,0
2003,Female,"2,500-2,749",13,0
2003,Female,"2,500-2,749",14,0
2003,Female,"2,500-2,749",14-Oct,0
2003,Female,"2,500-2,749",15,2
2003,Female,"2,500-2,749",16,4
2003,Female,"2,500-2,749",17,9
2003,Female,"2,500-2,749",18,18
2003,Female,"2,500-2,749",19,32
2003,Female,"2,500-2,749",15-19,65
2003,Female,"2,500-2,749",20,36
2003,Female,"2,500-2,749",21,35
2003,Female,"2,500-2,749",22,41
2003,Female,"2,500-2,749",23,70
2003,Female,"2,500-2,749",24,63
2003,Female,"2,500-2,749",20-24,245
2003,Female,"2,500-2,749",25,66
2003,Female,"2,500-2,749",26,74
2003,Female,"2,500-2,749",27,68
2003,Female,"2,500-2,749",28,85
2003,Female,"2,500-2,749",29,80
2003,Female,"2,500-2,749",25-29,373
2003,Female,"2,500-2,749",30,87
2003,Female,"2,500-2,749",31,75
2003,Female,"2,500-2,749",32,57
2003,Female,"2,500-2,749",33,58
2003,Female,"2,500-2,749",34,43
2003,Female,"2,500-2,749",30-34,320
2003,Female,"2,500-2,749",35,60
2003,Female,"2,500-2,749",36,38
2003,Female,"2,500-2,749",37,27
2003,Female,"2,500-2,749",38,15
2003,Female,"2,500-2,749",39,16
2003,Female,"2,500-2,749",35-39,156
2003,Female,"2,500-2,749",40,11
2003,Female,"2,500-2,749",41,11
2003,Female,"2,500-2,749",42,7
2003,Female,"2,500-2,749",43,1
2003,Female,"2,500-2,749",44,1
2003,Female,"2,500-2,749",40-44,31
2003,Female,"2,500-2,749",45+,0
2003,Female,"2,500-2,749",NS,0
2003,Female,"2,500-2,749",Res Total,1190
2003,Female,"2,500-2,749",Non Res Total,13
2003,Female,"2,500-2,749",Grand Total,1203
2003,Female,"2,750-2,999",10,0
2003,Female,"2,750-2,999",11,0
2003,Female,"2,750-2,999",12,0
2003,Female,"2,750-2,999",13,0
2003,Female,"2,750-2,999",14,1
2003,Female,"2,750-2,999",14-Oct,1
2003,Female,"2,750-2,999",15,3
2003,Female,"2,750-2,999",16,5
2003,Female,"2,750-2,999",17,27
2003,Female,"2,750-2,999",18,28
2003,Female,"2,750-2,999",19,62
2003,Female,"2,750-2,999",15-19,125
2003,Female,"2,750-2,999",20,61
2003,Female,"2,750-2,999",21,98
2003,Female,"2,750-2,999",22,105
2003,Female,"2,750-2,999",23,92
2003,Female,"2,750-2,999",24,116
2003,Female,"2,750-2,999",20-24,472
2003,Female,"2,750-2,999",25,108
2003,Female,"2,750-2,999",26,124
2003,Female,"2,750-2,999",27,149
2003,Female,"2,750-2,999",28,141
2003,Female,"2,750-2,999",29,137
2003,Female,"2,750-2,999",25-29,659
2003,Female,"2,750-2,999",30,139
2003,Female,"2,750-2,999",31,123
2003,Female,"2,750-2,999",32,142
2003,Female,"2,750-2,999",33,86
2003,Female,"2,750-2,999",34,96
2003,Female,"2,750-2,999",30-34,586
2003,Female,"2,750-2,999",35,65
2003,Female,"2,750-2,999",36,61
2003,Female,"2,750-2,999",37,61
2003,Female,"2,750-2,999",38,43
2003,Female,"2,750-2,999",39,47
2003,Female,"2,750-2,999",35-39,277
2003,Female,"2,750-2,999",40,30
2003,Female,"2,750-2,999",41,17
2003,Female,"2,750-2,999",42,9
2003,Female,"2,750-2,999",43,7
2003,Female,"2,750-2,999",44,2
2003,Female,"2,750-2,999",40-44,65
2003,Female,"2,750-2,999",45+,2
2003,Female,"2,750-2,999",NS,0
2003,Female,"2,750-2,999",Res Total,2187
2003,Female,"2,750-2,999",Non Res Total,19
2003,Female,"2,750-2,999",Grand Total,2206
2003,Female,"3,000-3,249",10,0
2003,Female,"3,000-3,249",11,0
2003,Female,"3,000-3,249",12,0
2003,Female,"3,000-3,249",13,0
2003,Female,"3,000-3,249",14,1
2003,Female,"3,000-3,249",14-Oct,1
2003,Female,"3,000-3,249",15,3
2003,Female,"3,000-3,249",16,14
2003,Female,"3,000-3,249",17,21
2003,Female,"3,000-3,249",18,55
2003,Female,"3,000-3,249",19,83
2003,Female,"3,000-3,249",15-19,176
2003,Female,"3,000-3,249",20,101
2003,Female,"3,000-3,249",21,133
2003,Female,"3,000-3,249",22,147
2003,Female,"3,000-3,249",23,159
2003,Female,"3,000-3,249",24,168
2003,Female,"3,000-3,249",20-24,708
2003,Female,"3,000-3,249",25,205
2003,Female,"3,000-3,249",26,208
2003,Female,"3,000-3,249",27,236
2003,Female,"3,000-3,249",28,249
2003,Female,"3,000-3,249",29,220
2003,Female,"3,000-3,249",25-29,1118
2003,Female,"3,000-3,249",30,213
2003,Female,"3,000-3,249",31,214
2003,Female,"3,000-3,249",32,190
2003,Female,"3,000-3,249",33,172
2003,Female,"3,000-3,249",34,158
2003,Female,"3,000-3,249",30-34,947
2003,Female,"3,000-3,249",35,137
2003,Female,"3,000-3,249",36,110
2003,Female,"3,000-3,249",37,72
2003,Female,"3,000-3,249",38,75
2003,Female,"3,000-3,249",39,55
2003,Female,"3,000-3,249",35-39,449
2003,Female,"3,000-3,249",40,39
2003,Female,"3,000-3,249",41,20
2003,Female,"3,000-3,249",42,13
2003,Female,"3,000-3,249",43,7
2003,Female,"3,000-3,249",44,4
2003,Female,"3,000-3,249",40-44,83
2003,Female,"3,000-3,249",45+,4
2003,Female,"3,000-3,249",NS,1
2003,Female,"3,000-3,249",Res Total,3487
2003,Female,"3,000-3,249",Non Res Total,37
2003,Female,"3,000-3,249",Grand Total,3524
2003,Female,"3,250-3,499",10,0
2003,Female,"3,250-3,499",11,0
2003,Female,"3,250-3,499",12,0
2003,Female,"3,250-3,499",13,0
2003,Female,"3,250-3,499",14,1
2003,Female,"3,250-3,499",14-Oct,1
2003,Female,"3,250-3,499",15,6
2003,Female,"3,250-3,499",16,15
2003,Female,"3,250-3,499",17,34
2003,Female,"3,250-3,499",18,42
2003,Female,"3,250-3,499",19,96
2003,Female,"3,250-3,499",15-19,193
2003,Female,"3,250-3,499",20,112
2003,Female,"3,250-3,499",21,127
2003,Female,"3,250-3,499",22,169
2003,Female,"3,250-3,499",23,170
2003,Female,"3,250-3,499",24,186
2003,Female,"3,250-3,499",20-24,764
2003,Female,"3,250-3,499",25,232
2003,Female,"3,250-3,499",26,208
2003,Female,"3,250-3,499",27,250
2003,Female,"3,250-3,499",28,262
2003,Female,"3,250-3,499",29,262
2003,Female,"3,250-3,499",25-29,1214
2003,Female,"3,250-3,499",30,316
2003,Female,"3,250-3,499",31,242
2003,Female,"3,250-3,499",32,236
2003,Female,"3,250-3,499",33,195
2003,Female,"3,250-3,499",34,179
2003,Female,"3,250-3,499",30-34,1168
2003,Female,"3,250-3,499",35,153
2003,Female,"3,250-3,499",36,132
2003,Female,"3,250-3,499",37,90
2003,Female,"3,250-3,499",38,84
2003,Female,"3,250-3,499",39,58
2003,Female,"3,250-3,499",35-39,517
2003,Female,"3,250-3,499",40,44
2003,Female,"3,250-3,499",41,24
2003,Female,"3,250-3,499",42,20
2003,Female,"3,250-3,499",43,6
2003,Female,"3,250-3,499",44,2
2003,Female,"3,250-3,499",40-44,96
2003,Female,"3,250-3,499",45+,3
2003,Female,"3,250-3,499",NS,0
2003,Female,"3,250-3,499",Res Total,3956
2003,Female,"3,250-3,499",Non Res Total,36
2003,Female,"3,250-3,499",Grand Total,3992
2003,Female,"3,500-3,749",10,0
2003,Female,"3,500-3,749",11,0
2003,Female,"3,500-3,749",12,0
2003,Female,"3,500-3,749",13,0
2003,Female,"3,500-3,749",14,2
2003,Female,"3,500-3,749",14-Oct,2
2003,Female,"3,500-3,749",15,4
2003,Female,"3,500-3,749",16,22
2003,Female,"3,500-3,749",17,34
2003,Female,"3,500-3,749",18,57
2003,Female,"3,500-3,749",19,58
2003,Female,"3,500-3,749",15-19,175
2003,Female,"3,500-3,749",20,108
2003,Female,"3,500-3,749",21,119
2003,Female,"3,500-3,749",22,135
2003,Female,"3,500-3,749",23,155
2003,Female,"3,500-3,749",24,167
2003,Female,"3,500-3,749",20-24,684
2003,Female,"3,500-3,749",25,211
2003,Female,"3,500-3,749",26,185
2003,Female,"3,500-3,749",27,225
2003,Female,"3,500-3,749",28,217
2003,Female,"3,500-3,749",29,249
2003,Female,"3,500-3,749",25-29,1087
2003,Female,"3,500-3,749",30,236
2003,Female,"3,500-3,749",31,229
2003,Female,"3,500-3,749",32,192
2003,Female,"3,500-3,749",33,168
2003,Female,"3,500-3,749",34,160
2003,Female,"3,500-3,749",30-34,985
2003,Female,"3,500-3,749",35,109
2003,Female,"3,500-3,749",36,105
2003,Female,"3,500-3,749",37,74
2003,Female,"3,500-3,749",38,58
2003,Female,"3,500-3,749",39,44
2003,Female,"3,500-3,749",35-39,390
2003,Female,"3,500-3,749",40,41
2003,Female,"3,500-3,749",41,21
2003,Female,"3,500-3,749",42,11
2003,Female,"3,500-3,749",43,1
2003,Female,"3,500-3,749",44,2
2003,Female,"3,500-3,749",40-44,76
2003,Female,"3,500-3,749",45+,0
2003,Female,"3,500-3,749",NS,0
2003,Female,"3,500-3,749",Res Total,3399
2003,Female,"3,500-3,749",Non Res Total,36
2003,Female,"3,500-3,749",Grand Total,3435
2003,Female,"3,750-3,999",10,0
2003,Female,"3,750-3,999",11,0
2003,Female,"3,750-3,999",12,0
2003,Female,"3,750-3,999",13,0
2003,Female,"3,750-3,999",14,1
2003,Female,"3,750-3,999",14-Oct,1
2003,Female,"3,750-3,999",15,4
2003,Female,"3,750-3,999",16,16
2003,Female,"3,750-3,999",17,15
2003,Female,"3,750-3,999",18,37
2003,Female,"3,750-3,999",19,54
2003,Female,"3,750-3,999",15-19,126
2003,Female,"3,750-3,999",20,73
2003,Female,"3,750-3,999",21,75
2003,Female,"3,750-3,999",22,77
2003,Female,"3,750-3,999",23,95
2003,Female,"3,750-3,999",24,134
2003,Female,"3,750-3,999",20-24,454
2003,Female,"3,750-3,999",25,104
2003,Female,"3,750-3,999",26,137
2003,Female,"3,750-3,999",27,130
2003,Female,"3,750-3,999",28,146
2003,Female,"3,750-3,999",29,119
2003,Female,"3,750-3,999",25-29,636
2003,Female,"3,750-3,999",30,134
2003,Female,"3,750-3,999",31,164
2003,Female,"3,750-3,999",32,134
2003,Female,"3,750-3,999",33,128
2003,Female,"3,750-3,999",34,122
2003,Female,"3,750-3,999",30-34,682
2003,Female,"3,750-3,999",35,77
2003,Female,"3,750-3,999",36,63
2003,Female,"3,750-3,999",37,46
2003,Female,"3,750-3,999",38,27
2003,Female,"3,750-3,999",39,32
2003,Female,"3,750-3,999",35-39,245
2003,Female,"3,750-3,999",40,21
2003,Female,"3,750-3,999",41,14
2003,Female,"3,750-3,999",42,16
2003,Female,"3,750-3,999",43,3
2003,Female,"3,750-3,999",44,1
2003,Female,"3,750-3,999",40-44,55
2003,Female,"3,750-3,999",45+,2
2003,Female,"3,750-3,999",NS,0
2003,Female,"3,750-3,999",Res Total,2201
2003,Female,"3,750-3,999",Non Res Total,21
2003,Female,"3,750-3,999",Grand Total,2222
2003,Female,"4,000-4,249",10,0
2003,Female,"4,000-4,249",11,0
2003,Female,"4,000-4,249",12,0
2003,Female,"4,000-4,249",13,0
2003,Female,"4,000-4,249",14,0
2003,Female,"4,000-4,249",14-Oct,0
2003,Female,"4,000-4,249",15,3
2003,Female,"4,000-4,249",16,5
2003,Female,"4,000-4,249",17,10
2003,Female,"4,000-4,249",18,11
2003,Female,"4,000-4,249",19,28
2003,Female,"4,000-4,249",15-19,57
2003,Female,"4,000-4,249",20,27
2003,Female,"4,000-4,249",21,28
2003,Female,"4,000-4,249",22,40
2003,Female,"4,000-4,249",23,45
2003,Female,"4,000-4,249",24,49
2003,Female,"4,000-4,249",20-24,189
2003,Female,"4,000-4,249",25,54
2003,Female,"4,000-4,249",26,54
2003,Female,"4,000-4,249",27,70
2003,Female,"4,000-4,249",28,67
2003,Female,"4,000-4,249",29,68
2003,Female,"4,000-4,249",25-29,313
2003,Female,"4,000-4,249",30,75
2003,Female,"4,000-4,249",31,78
2003,Female,"4,000-4,249",32,77
2003,Female,"4,000-4,249",33,52
2003,Female,"4,000-4,249",34,47
2003,Female,"4,000-4,249",30-34,329
2003,Female,"4,000-4,249",35,51
2003,Female,"4,000-4,249",36,30
2003,Female,"4,000-4,249",37,33
2003,Female,"4,000-4,249",38,25
2003,Female,"4,000-4,249",39,10
2003,Female,"4,000-4,249",35-39,149
2003,Female,"4,000-4,249",40,7
2003,Female,"4,000-4,249",41,2
2003,Female,"4,000-4,249",42,5
2003,Female,"4,000-4,249",43,5
2003,Female,"4,000-4,249",44,3
2003,Female,"4,000-4,249",40-44,22
2003,Female,"4,000-4,249",45+,2
2003,Female,"4,000-4,249",NS,0
2003,Female,"4,000-4,249",Res Total,1061
2003,Female,"4,000-4,249",Non Res Total,15
2003,Female,"4,000-4,249",Grand Total,1076
2003,Female,"4,250-4,499",10,0
2003,Female,"4,250-4,499",11,0
2003,Female,"4,250-4,499",12,0
2003,Female,"4,250-4,499",13,0
2003,Female,"4,250-4,499",14,1
2003,Female,"4,250-4,499",14-Oct,1
2003,Female,"4,250-4,499",15,1
2003,Female,"4,250-4,499",16,2
2003,Female,"4,250-4,499",17,5
2003,Female,"4,250-4,499",18,9
2003,Female,"4,250-4,499",19,9
2003,Female,"4,250-4,499",15-19,26
2003,Female,"4,250-4,499",20,24
2003,Female,"4,250-4,499",21,15
2003,Female,"4,250-4,499",22,14
2003,Female,"4,250-4,499",23,16
2003,Female,"4,250-4,499",24,21
2003,Female,"4,250-4,499",20-24,90
2003,Female,"4,250-4,499",25,26
2003,Female,"4,250-4,499",26,22
2003,Female,"4,250-4,499",27,29
2003,Female,"4,250-4,499",28,33
2003,Female,"4,250-4,499",29,28
2003,Female,"4,250-4,499",25-29,138
2003,Female,"4,250-4,499",30,34
2003,Female,"4,250-4,499",31,24
2003,Female,"4,250-4,499",32,29
2003,Female,"4,250-4,499",33,24
2003,Female,"4,250-4,499",34,22
2003,Female,"4,250-4,499",30-34,133
2003,Female,"4,250-4,499",35,23
2003,Female,"4,250-4,499",36,22
2003,Female,"4,250-4,499",37,13
2003,Female,"4,250-4,499",38,3
2003,Female,"4,250-4,499",39,8
2003,Female,"4,250-4,499",35-39,69
2003,Female,"4,250-4,499",40,4
2003,Female,"4,250-4,499",41,2
2003,Female,"4,250-4,499",42,2
2003,Female,"4,250-4,499",43,0
2003,Female,"4,250-4,499",44,0
2003,Female,"4,250-4,499",40-44,8
2003,Female,"4,250-4,499",45+,2
2003,Female,"4,250-4,499",NS,0
2003,Female,"4,250-4,499",Res Total,467
2003,Female,"4,250-4,499",Non Res Total,3
2003,Female,"4,250-4,499",Grand Total,470
2003,Female,"4,500-4,749",10,0
2003,Female,"4,500-4,749",11,0
2003,Female,"4,500-4,749",12,0
